idx,class,conversation
1972,3,"저기요 음식에서 머리카락이 나왔잖아요 환불해주세요
손님 보시는거와 같이 저희 업소는 다 머리에 위생모를 써서 머리카락이 떨어질 일이 업서요 더군다나 염색한분도 없고요
그래서 뭐 제가 넣었다 이말인가요?
아니요 그 말이 아니라 머리카락이 들어갈 경우가 하나도 없다고 알려드리는 겁니다
그래서 뭐가 어떻다고 나 망신줘? 죽고싶어?
영업방해죄로 신고하기전에 나가주세요 경찰부릅니다
한마디만 더 해봐 시발 이 나이프로 니 찔러 버린다
먼저 영업방해 하셨잖아요 저희 업소는 머리카락 들어갈 일이 없다니까요?
그건 니 사정이고 오늘 기분도 안 좋은데 잘 걸렸네 이리와 죽여줄게
왜 그러십니까? 손님들도 있는데 난동 부리지 마세요 진정하시라고요 환불해드릴게요
환불 개나주고 무서워 하던 말던 니들도 움직이면 얘 바로 죽여버린다. 무릎꿇고 싹싹빌어"
1975,3,"지금 뭐라고 했냐?
다 밝힐겁니다.
누구 맘대로?
당신 잘못 세상에 알릴겁니다
너까짓게? 그러면 니 딸이랑 마누라 목숨은 안녕할 것 같냐?
그건.
그러니까 그냥 가만히 있어
그래도 죄값은 치뤄야.
말귀를 못알아듣네. 니 딸이랑 마누라 그리고 너까지 죽이는건 일도 아니야
죄송합니다.
한번만 더 그런 소리하면 쥐도새도 모르게 죽일줄알아"
1979,3,"니 형 장기팔면 돈 좀 되겠는데?
안돼 우리형 건들지마
안돼 우리형 건들지마　머 정난하니?
제발 부탁이야 건들지 말아줘 차라리 내 장기 가져가
왜 난 니형께 더 좋은데?
우리 형 아프단 말이야 그러니까 제발 건들지 말고 내꺼 가져가
아쉽네 니형 죽이고 너도 죽여서 모든 장기 가져갈라 그랬는데 니 형꺼가 쓸모가 없어져 버렸네
그러니까 내 것만 가져가 그러면 돈 다 갚는거잖아.
그러긴하지 그래 그럼 니꺼만 가져가면 되는거지
그래 내꺼 필요한거 가져가"
1983,3,"헤어지자고?나랑 장난해?
미안해 나 너랑 정말 헤어지고 싶어
이런 내가 지금까지 잘 해줬더니 호구처럼 보여 호구처럼 보여?
아니야 그런 거 아니야
내가 지금 이 칼로 너 얼굴 그어버릴 수도 있어
아니야 그러지 마 잘못했어
내가 다시는 아무 남자도 못 만나게 얼굴 찢어버릴거라고
그러지마 자꾸 그러면 나 경찰에 신고할거야
그래 신고 해봐 어차피 니 얼굴 망가진 다음일 텐데
그러지마 제발"
1990,3,"자기야 진짜 미안해 걘 그냥 친구야
 한 두번도 아니고 내가 언제까지 속아줘야 하니? 됐고 그냥 헤어지자.
 내가 잘못했다고 했잖아. 미안해 진심이야. 나 자기없으면 안되는 거 알잖아. 나 죽는 거 보고싶어서 그래?
 제발 그만해!
 너 여기서 한발짝이라도 움직여봐 나 약 먹고 뒤지던 차도로 뛰어들던 죽어버릴거니까.
 그런 협박 좀 하지마 제발. 너 불리할 때 마다 목숨 가지고 그러는 거 지겹지도 않아?
 어 안지겨워. 너 붙잡을 수 있으면 내 목숨이 뭔 대수야?
 그럼 그냥 죽어. 나도 더이상은 못해먹겠으니까
 거짓말 아니야. 내 유서에 니 이름 세글자 적어놓고 갈거야. 내가 죽으면 다 너 탓이야.
 대체 그게 왜 내탓이이야!"
1998,3,"너 내가 좋은 말로 할 때 빌린 돈 내놔.
아니 나 아직 월급이 안 들어와서 여윳돈이 없다구.
너 내가 처음 이러는 거 아니잖아. 왜 사람 화나게 하냐고
너는 내 월급날 모르잖아. 알려줬는데도 매일 사람한테 이럴거야?
야 너 내가 지금 칼 들고 너네 원룸 앞으로 간다! 새끼야.
어이 친구 살살해. 지금 그게 사람이 할 소리야?
야. 전화 끊어봐. 나 지금 차 돌려서 가고 있어.
잠깐만. 진짜 오고 있냐고. 나 지금 못 나가. 여자친구랑 있어
그게 뭔 상관인데. 나는 내 돈 받으러 가겠다고. 지금 주머니칼 들고 갈테니까 알아서해.너 죽일거야 돈 안 주면
너 경찰 신고하기 전에 곱게 자. 밤이 깊었는데 뭐 하고 지랄이냐."
1999,3,"잘 지냈어?
아니. 왜.?
아니 잘지냈으면 한 대 치려고 했는데 잘 못지냈으니까 넌 죽어도 되겠네.
머? 갑자기.? 왜그래.
왜그러긴 그냥 내기분이 별로여서
근데 왜 나를 죽여.
원래 내 꼬봉은 내가 하라는대로 하는거야. 알고 있지?
그래도 죽는거는 아니야.
머래 너가 못죽겠으면 내가 몽둥이갔다 너 죽여줄게 어때 괜찮지.?
아니야. 이러지마"
2000,3,"내 과거 니가 인터넷에 글 올렸어?
 어 나 맞아 니 잘 되는꼴 보기싫어서 글 올렸다 왜
 정신이 나갔니? 이제야 일이 잘 풀리는데 왜 그랬어!
 그러게 누가 죄짓고 살래? 너도 당해봐 지옥이 뭔지 느껴봐야해
 돈필요해? 돈줄게 글 내려
 돈때문에 글 올렸겠니 정신 좀 차리고 살아라 덜 떨어진 사람아
 단단히 미쳤구나 니가 글 못내리겠다면야 사람써서 강제로 하는 수밖에 없겠네
 니가 별 수 있겠어? 어쩔건데 니가
 조폭들 불러서 너 하나 쯤 세상에서 없어지게 하는게 일인줄 알아? 금방이야 장기 팔아도 된다고하고 너 납치해서 바다에 던지면 돼
 니가 잘못했는데 왜 내가 죽어야해!!!!
 죄가 잘못이지 사람이 잘못이야? 너만 죽으면 난 다시 평소대로 잘나갈텐데 당연히 잡으러가야지 않겠어? 잘 숨어봐 지구 끝까지 쫓아갈거니까"
2005,3,"니가 내 헛소문 내고 다녔지?
 뭐래
 그렇게 나오면 안될텐데.
 무슨 소리 하는지 모르겠다. 왜 이러면 안되는데?
 너 할머니랑 둘이 살지?
 무슨 소리야.나 강남에서 엄마아빠랑 사는데
 그거 다 거짓말이라는거 확인했어.
 거짓말 아니야.
 할머니를 죽여도 계속 그렇게 거짓말 할거야?
 미쳤어???? 신고할거야."
2008,3,"야 별이 핸드폰에 이상한 영상 있더라
그게 뭔데?
노래방에서 알바한 영상 이던가?
뭔 헛소리야
너네 남편이 알아도 그럴까?
나 일리가 없잖아
그럼 영상 보내볼게 보고도 그런지 보자
나아니라구
그래? 그럼 너네 남편에게도 보내보면 알겠지 새끼야
너 협박죄야 이거"
2016,3,"오랜만이네? 잘 숨어다녔더라?
 야.! 미안해. 돈은 준비할게.
 그 말 듣고 내가 기다린 게 3년이야.
 사정이 있었어!
 걱정마. 너 돈은 내가 처리해줄게.
 정말?! 고마워 정말로.
 애들 몇명 시켜서 다리 몇군데 부러뜨리고 처리하면 그만이지
 그게 무슨 소리야?!
 너 장기 빼내는 동안 최대한 잔인하고 고통스럽게 처리해줄게.
 뭐.?
 널 죽여버리겠다고."
2023,3,"너 돈 왜 안 갚아. 죽고싶어서 환장했어?
한 달만 더 시간을 주십쇼.
지금 그런지가 몇 번째야. 오늘은 돈을 받아가려고 온 게 아니야. 너 신체 일부를 가지려고 온거야
제발 그것만은.! 죄송합니다. 정말 죄송합니다.
내가 너무 착해서 너가 지금까지 안 갚은 게 아닐까 싶은데. 이젠 봐주지 않아. 어디를 원해? 손? 발? 눈? 치아?
죄송합니다. 바로 갚겠습니다.
이런 거 까지 너한테 결정하라는 건 정말 천사같지 않니? 일단 가져가기 전에 신체 포기 각서좀 써야겠다.
다음 달에 바로 다 갚을 수 있어요! 제발 믿어주세요!
아니 넌 절대 못갚을거야. 결정하지 않으면 너 손 없이 살게 될 줄 알아.
제발 믿어주세요. 부탁입니다."
2024,3,"너가 내는 소음때문에 잠을 못자겠어 다리를 문질러버릴까?
 무슨소리에요
 몰라서 하는 소리야? 죽고 싶어서 환장했어?
 전 모르는 일이에요
 내가 칼을 들고 물어봐도 모르겠다고 대답할거야?
 진짜 모르는걸 어떻게 해요
 너 계속 발뺌하다간 밤 길 조심하는게 좋을거야
 왜그러시는거에요
 너 각오해 너희 가족들도 내 손안에 있으니까
 그러지마세요"
2026,3,"엄마란 사람이 나한테 어떻게 그렇게 말해
내가 뭘 그렇게 잘못했냐
엄마는 한번도 시원하게 내 편 들어준 적 없어
나도 할말이 많다
나 우울증으로 확 자살해버리든지 아니면.
아니면 뭐! 너같은 딸년 필요없어
엄마 잘때 칼로 찌르고 집에 불질러버릴거야
너 그게 엄마한테 할소리니
엄마가 애 잘못 키웠지머
내가 짐승새끼를 그동안 먹이고 입혔구나"
2027,3,"내가 말 했지.
 미안하다고 했잖아.
 그딴식으로 하지 말라고.
 알겠어. 제발 그만해
 한번만 더 그러면 진짜 죽여버릴거야. 아무도 모르게
 그런 말 하지마. 미안하다고
 미안하단 말이면 다야? 미안할 짓을 하지마 그럼.
 알겠어. 다 내 잘못이야
 응. 니 잘못이야. 내가 너를 죽인다고 해도.
 너 정말 무섭다."
2030,3,"지금 당장 내 집으로 와 좋은 말로 할때
나 지금 내 집에 있는데 왜 그래?
빨리 오라고
너 지금 다른 남자랑 있잖아
나 지금 집에 혼자 있는데 무슨소리야?
너 지금 캔모아 술집에서 다른남자랑 술먹잖아
무슨소리야? 그걸 오빠가 어떻게 알아
지금 내 눈으로 보고있어 당장 와
싫어 난 오빠보다 이 사람이 더 좋아
내가 너랑 그 남자 둘다 죽여버릴거야"
2033,3,"지금 핵무기발사 비밀번호를 말해라
나는 절대 핵무기발사 비밀번호를 알려줄수 없다
빨리 말해라
국가와 국민을위해 사람들의 생명을 위해알려줄수없다
빨리 말하지않으면 널 죽여버리겠다
날 죽인다고해도 말할수없다
그렇다면 너의 가족 소중한 너의 아내를 죽여버리겠다
안돼 가족은 가족만은 건들이지 마라
가족들을 살리고 싶다면 빨리 말해라
제발 다시한번생각해다오. 이게 유출되면 많은 사람들이 죽을것이다"
2037,3,"야 너 뒤질래? 평소대로 행동하랬지?
아.아니 시팔 이 정도면 평소보다 더 평소같다고
근데 왜 쟤 화장실 쓰게 했어? 어? 여기가 공중 화장실이야?
아니 저 사람은 단골이라고 항상 쓰는데 못 쓰게하면 그게 더 이상하잖아
야 저새끼 그냥 죽이자 쟤가 분명 입모양으로 살려달라 했어
사실이야?
아니 진짜 안했다고 이 정도면 이정재도 울고갈정도라고 시이팔 진짜로
제대로해 알았어? 마지막 기회라고
알겠어 제발 목숨만은 살려줘
저 새끼 마음에 안드는데. 너 이따가 쟤 나가고 두고보자"
2039,3,"교도관님 저 진짜 마약 없으면 안돼요. 딱 한번 아니 조금이라도 제발.저 진짜 사는 게 사는 게 아닙니다.
이새끼가 아직도 정신을 못차렸어?
그. 마약 진짜 구하기 힘들었어요. 들어오는데 돈만 얼마 들었는데요. 애초에 그거 제거잖아요 왜 나라가 도둑질 해가요 빨리 돌려주세요.
이게 돌았나. 그게 니거면 뭐 구하기 어려우면 뭐 어쩌라고! 형량 더 씨게 받아야 정신 차릴래?
아이씨 그냥 달라고!!! 내거잖아!! 빨리 달라고!!!! 내거잖아 내놓으라고 내놔 나한테 주라고!
와 저 놈 마약하더니 진짜 정신상태가 온전치 못 하네.
야 교도관 너 당장 내 약 가지고 와 이 칼 보이지? 내가 이걸로 어떻게 할 거 같아? 앞으로 다가오지 마!
야 너 왜그래 당장 그 칼 안 내려놔? 빨리 내려 놔!!
내가 왜? 이 칼 보이지? 당장 내 약 안가져오면 여기있는 이 재소자 죽여버린다. 다른 사람 목숨 버릴거야?
마약은 진짜 안 된다고. 빨리 칼 내려놔. 그렇게 난동 부려서 좋을거 없잖아. 지금까지 조용히 살아와놓고 왜 그래.
내가 마약 없으면 사는 게 사는 게 아니야. 환청도 들리고 막 이상한거도 보이고 너무 힘들다고 나하나 죽으면 너무 억울하잖아 다른 애도 한 명 데리고 갈게.
내가 마약 주면 그거 불법이야. 내가 교도소에 갇히게 될 수 있다고. 제발 그 칼 내려놔."
2041,3,"내가 못 찌를 사람으로 보여? 확 찔러봐 응?
저기 제발. 그 칼 좀 놓고 얘기해요. 네?
네 친구 살리고 싶으면 내가 시키는 대로 해.
알겠으니까 칼 좀 걔한테서 떨어뜨려줘요 제발.
닥치고 내 말이나 들어! 
아 알겠어요.제발.
거기 떨어진 핸드폰 이 쪽으로 던져.
이거요? 여기.
좋아. 이제 그 방안으로 들어가.
하지만. 채은이는.
들어가!!!!
네네 알겠어요. 들어갈게요"
2043,3,"너는 내 딸과 아내를 죽였어
그건 단순한 실수였습니다 제발 목숨만은 살려주세요
실수? 실수로 남에 가정을 파괴하고 실수라고 말한 거야? 그럼 나도 실수로 너에 아들을 찔러도 되겠네?
제발 제 아들은 살려주세요 모든 건 제 잘못이에요
그럼 내 딸과 아내는 잘못해서 죽은 거야?
제발 제발 한 번만 봐주세요 죄값을 치르겠습니다
너도 나랑 같은 고통을 받아야 죄값을 치르는 거 아니야?
제발 저만 죽여주세요
아니 너는 죽이지 않아 너에겐 선택권을 줄게 아내와 아들 누굴 죽일레?
저는."
2044,3,"나 이제 이대로 같이 못 살아.
 무슨 일이야?
 이렇게 거지같은 환경에서 더 이상 살기 싫어.
 우리 환경이 어때서?
 맨날 술 마시고 아무것도 안하고 이 상황에서 발전 될 생각을 안하잖아.
 나중에 다 잘 된다고 했잖아 왜 또 그래.
 왜 또? 내가 널 만나서 이렇게 고생하느니 그냥 같이 죽자.
 네가 더 미친 거 같은데?
 응 나 지금 미쳤어. 그냥 칼로 찔러 죽이고 싶고 지금 모든 상황이 짜증나.
 진정해.
 진정? 장난하니? 너 일로와 죽여버리게.
 미안해. 대화로 풀자."
2053,3,"민우야 엄마 사랑하니?
네 엄마. 사랑하죠.
그럼 혹시 민우가 엄마 좀 도와줄 수있어?
네! 뭘 도와드리면 될까요?
민우가 엄마를 도와주려면 민우가 조금 아플거야. 그래도 이게 다 우리를 위한 거니까 참아줄꺼지?
네? . 아파야한다구요?
국가에서 민우가 조금 아파야 도와준다고 하는데 민우는 아직 아픈데가 없으니까 
그치만 . 민우는 아프고싶지 않아요.
눈 딱 감고 여기 손가락 한 번만 아프면 괜찮아. 참을 수 있지?
엄마 저 못해요. 하고 싶지않아요.
그럼 엄마가 강제로 할 수 밖에없어. 가만히 있어 민우야."
2054,3,"야 너 죽을래?
아니요 제발 살려주세요.
그러게 왜 기분을 나쁘게 해. 오늘 이걸로 넌 죽었다.
제발 칼은 내려두세요.
너가 뭔데 내려두라 마라야.
제발 칼은 내려두세요.
싫어.
목숨만은 살려주세요.
싫다고 해봐. 어차피 죽은 목숨이다.
죽긴 싫어요. 살려주세요!"
2065,3,"문 안잡아줘서 다친거라면 앞사람이 잘못한거아닌가요?
잉? 왜 태클??
태클건게아니고. 내 생각을 말한겁니다
너가 뭔데 ? 왜 나한테만 그렇게 말해?
전 그냥 그렇게 생각한다고만 했는데 왜 이랗게 까칠하게 말하세요?
너도 치아 다 털리고싶냐? 시비걸지마!
아니 이렇게까지 할일인가요?
깝치는거냐 ? 죽고싶냐 덤벼봐
왜이러세요.
내 얘기에 함부로 토달지마 손가락 잘라버릴테니!"
2066,3,"빨리 먹어
이게 뭔데요.
어디서 말대꾸야? 조용히하고 좋은말로 할때 먹어.
.
빨리 빨리 안해? 앞으로 아무것도 못 먹게 만들어줘?
죄송합니다.
지금 너가 스스로 안먹으면 내가 억지로 먹일거야. 그땐 내가 널 살릴지 죽일지는 장담 못해
네. 잠시만요
여기서 바로 죽인다!!"
